Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Uruguay,URY,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,141908.0
Uruguay,URY,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,142229.0
Uruguay,URY,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,142653.0
Uruguay,URY,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,144676.0
Uruguay,URY,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,144751.0
Uruguay,URY,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,143467.0
Uruguay,URY,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,142370.0
Uruguay,URY,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,145260.0
Uruguay,URY,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,144330.0
Uruguay,URY,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,148140.0
Uruguay,URY,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,146740.0
Uruguay,URY,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,145500.0
Uruguay,URY,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,146950.0
Uruguay,URY,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,148320.0
Uruguay,URY,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,148290.0
Uruguay,URY,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,149270.0
Uruguay,URY,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,149230.0
Uruguay,URY,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,149620.0
Uruguay,URY,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,149580.0
Uruguay,URY,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,149540.0
Uruguay,URY,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,149500.0
Uruguay,URY,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,149450.0
Uruguay,URY,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,149410.0
Uruguay,URY,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,149380.0
Uruguay,URY,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,149340.0
Uruguay,URY,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,149300.0
Uruguay,URY,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,149250.0
Uruguay,URY,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,149210.0
Uruguay,URY,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,149170.0
Uruguay,URY,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,148220.0
Uruguay,URY,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,148390.0
Uruguay,URY,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,148580.0
Uruguay,URY,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,148950.0
Uruguay,URY,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,149330.0
Uruguay,URY,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,149620.0
Uruguay,URY,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,149920.0
Uruguay,URY,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,150210.0
Uruguay,URY,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,150530.0
Uruguay,URY,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,150810.0
Uruguay,URY,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,151210.0
Uruguay,URY,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,151610.0
Uruguay,URY,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,152010.0
Uruguay,URY,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,152400.0
Uruguay,URY,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,152810.0
Uruguay,URY,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,153210.0
Uruguay,URY,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,153600.0
Uruguay,URY,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,154000.0
Uruguay,URY,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,154410.0
Uruguay,URY,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,154810.0
Uruguay,URY,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,156480.0
Uruguay,URY,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,157220.0
Uruguay,URY,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,158420.0
Uruguay,URY,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,159150.0
Uruguay,URY,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,159730.0
Uruguay,URY,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,160840.0
Uruguay,URY,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,161410.0
Uruguay,URY,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,162490.0
Uruguay,URY,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,163540.0
Uruguay,URY,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,80.3885555936464
Uruguay,URY,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,80.3531025025711
Uruguay,URY,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,80.7182036338704
Uruguay,URY,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,81.0810193120786
Uruguay,URY,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,81.2644269226374
Uruguay,URY,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,81.5066849502914
Uruguay,URY,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,82.6625528511027
Uruguay,URY,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,82.7054050965604
Uruguay,URY,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,81.9717746543252
Uruguay,URY,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,81.3449891440978
Uruguay,URY,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,82.9962290023997
Uruguay,URY,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,82.4648611587247
Uruguay,URY,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,84.6417552279739
Uruguay,URY,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,83.8418466460976
Uruguay,URY,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,83.1333561878643
Uruguay,URY,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,83.961832933379
Uruguay,URY,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,84.7446006170723
Uruguay,URY,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,84.7274597188893
Uruguay,URY,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.2873957262027
Uruguay,URY,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.264541195292
Uruguay,URY,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.4873728716718
Uruguay,URY,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.4645183407611
Uruguay,URY,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.4416638098503
Uruguay,URY,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.4188092789395
Uruguay,URY,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.3902411153011
Uruguay,URY,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.3673865843904
Uruguay,URY,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.3502456862073
Uruguay,URY,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.3273911552965
Uruguay,URY,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.3045366243858
Uruguay,URY,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.2759684607473
Uruguay,URY,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.2531139298366
Uruguay,URY,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.2302593989258
Uruguay,URY,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,84.6874642897955
Uruguay,URY,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,84.7845960461661
Uruguay,URY,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,84.8931550679922
Uruguay,URY,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.1045594789167
Uruguay,URY,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.3216775225688
Uruguay,URY,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.4873728716718
Uruguay,URY,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.6587818535024
Uruguay,URY,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,85.8244772026054
Uruguay,URY,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,86.0073134498914
Uruguay,URY,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,86.1672951662667
Uruguay,URY,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,86.3958404753742
Uruguay,URY,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,86.6243857844818
Uruguay,URY,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,86.8529310935893
Uruguay,URY,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,87.0757627699691
Uruguay,URY,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,87.3100217118044
Uruguay,URY,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,87.5385670209119
Uruguay,URY,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,87.7613986972917
Uruguay,URY,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,87.9899440063993
Uruguay,URY,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,88.2242029482345
Uruguay,URY,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,88.452748257342
Uruguay,URY,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,89.406924922866
Uruguay,URY,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,89.8297337447149
Uruguay,URY,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,90.5153696720375
Uruguay,URY,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,90.9324648611587
Uruguay,URY,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,91.2638555593646
Uruguay,URY,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,91.898068792138
Uruguay,URY,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,92.2237458576163
Uruguay,URY,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,92.8408181922066
Uruguay,URY,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,93.4407496286139
Uruguay,URY,2021,Arable land (% of land area),AG.LND.ARBL.ZS,11.6021311850074
Uruguay,URY,2020,Arable land (% of land area),AG.LND.ARBL.ZS,11.5666780939321
Uruguay,URY,2019,Arable land (% of land area),AG.LND.ARBL.ZS,11.9317792252314
Uruguay,URY,2018,Arable land (% of land area),AG.LND.ARBL.ZS,12.2945949034396
Uruguay,URY,2017,Arable land (% of land area),AG.LND.ARBL.ZS,12.4780025139984
Uruguay,URY,2016,Arable land (% of land area),AG.LND.ARBL.ZS,12.7202605416524
Uruguay,URY,2015,Arable land (% of land area),AG.LND.ARBL.ZS,13.8761284424637
Uruguay,URY,2014,Arable land (% of land area),AG.LND.ARBL.ZS,13.9189806879214
Uruguay,URY,2013,Arable land (% of land area),AG.LND.ARBL.ZS,13.1853502456862
Uruguay,URY,2012,Arable land (% of land area),AG.LND.ARBL.ZS,12.3414466918067
Uruguay,URY,2011,Arable land (% of land area),AG.LND.ARBL.ZS,13.4384641755228
Uruguay,URY,2010,Arable land (% of land area),AG.LND.ARBL.ZS,11.6158153353902
Uruguay,URY,2009,Arable land (% of land area),AG.LND.ARBL.ZS,12.5414238372757
Uruguay,URY,2008,Arable land (% of land area),AG.LND.ARBL.ZS,10.4330933607588
Uruguay,URY,2007,Arable land (% of land area),AG.LND.ARBL.ZS,8.43332190606788
Uruguay,URY,2006,Arable land (% of land area),AG.LND.ARBL.ZS,7.97623128785282
Uruguay,URY,2005,Arable land (% of land area),AG.LND.ARBL.ZS,7.95337675694206
Uruguay,URY,2004,Arable land (% of land area),AG.LND.ARBL.ZS,7.936235858759
Uruguay,URY,2003,Arable land (% of land area),AG.LND.ARBL.ZS,7.91338132784825
Uruguay,URY,2002,Arable land (% of land area),AG.LND.ARBL.ZS,7.89052679693749
Uruguay,URY,2001,Arable land (% of land area),AG.LND.ARBL.ZS,7.86767226602674
Uruguay,URY,2000,Arable land (% of land area),AG.LND.ARBL.ZS,7.84481773511599
Uruguay,URY,1999,Arable land (% of land area),AG.LND.ARBL.ZS,7.77625414238373
Uruguay,URY,1998,Arable land (% of land area),AG.LND.ARBL.ZS,7.69626328419609
Uruguay,URY,1997,Arable land (% of land area),AG.LND.ARBL.ZS,7.61627242600846
Uruguay,URY,1996,Arable land (% of land area),AG.LND.ARBL.ZS,7.53628156782082
Uruguay,URY,1995,Arable land (% of land area),AG.LND.ARBL.ZS,7.46200434236087
Uruguay,URY,1994,Arable land (% of land area),AG.LND.ARBL.ZS,7.38772711690093
Uruguay,URY,1993,Arable land (% of land area),AG.LND.ARBL.ZS,7.31344989144098
Uruguay,URY,1992,Arable land (% of land area),AG.LND.ARBL.ZS,7.23917266598103
Uruguay,URY,1991,Arable land (% of land area),AG.LND.ARBL.ZS,7.16489544052108
Uruguay,URY,1990,Arable land (% of land area),AG.LND.ARBL.ZS,7.09061821506114
Uruguay,URY,1989,Arable land (% of land area),AG.LND.ARBL.ZS,7.18203633870415
Uruguay,URY,1988,Arable land (% of land area),AG.LND.ARBL.ZS,7.28488172780254
Uruguay,URY,1987,Arable land (% of land area),AG.LND.ARBL.ZS,7.37629985144555
Uruguay,URY,1986,Arable land (% of land area),AG.LND.ARBL.ZS,7.47343160781625
Uruguay,URY,1985,Arable land (% of land area),AG.LND.ARBL.ZS,7.55342246600389
Uruguay,URY,1984,Arable land (% of land area),AG.LND.ARBL.ZS,7.6448405896469
Uruguay,URY,1983,Arable land (% of land area),AG.LND.ARBL.ZS,7.73625871328991
Uruguay,URY,1982,Arable land (% of land area),AG.LND.ARBL.ZS,7.82767683693292
Uruguay,URY,1981,Arable land (% of land area),AG.LND.ARBL.ZS,7.92480859330362
Uruguay,URY,1980,Arable land (% of land area),AG.LND.ARBL.ZS,8.01622671694664
Uruguay,URY,1979,Arable land (% of land area),AG.LND.ARBL.ZS,8.24477202605416
Uruguay,URY,1978,Arable land (% of land area),AG.LND.ARBL.ZS,8.47903096788938
Uruguay,URY,1977,Arable land (% of land area),AG.LND.ARBL.ZS,8.70757627699691
Uruguay,URY,1976,Arable land (% of land area),AG.LND.ARBL.ZS,8.93612158610444
Uruguay,URY,1975,Arable land (% of land area),AG.LND.ARBL.ZS,9.16466689521198
Uruguay,URY,1974,Arable land (% of land area),AG.LND.ARBL.ZS,9.39321220431951
Uruguay,URY,1973,Arable land (% of land area),AG.LND.ARBL.ZS,9.62175751342704
Uruguay,URY,1972,Arable land (% of land area),AG.LND.ARBL.ZS,9.84458918980688
Uruguay,URY,1971,Arable land (% of land area),AG.LND.ARBL.ZS,10.0788481316421
Uruguay,URY,1970,Arable land (% of land area),AG.LND.ARBL.ZS,10.3073934407496
Uruguay,URY,1969,Arable land (% of land area),AG.LND.ARBL.ZS,11.1187292880814
Uruguay,URY,1968,Arable land (% of land area),AG.LND.ARBL.ZS,11.5415381099303
Uruguay,URY,1967,Arable land (% of land area),AG.LND.ARBL.ZS,11.9586332990515
Uruguay,URY,1966,Arable land (% of land area),AG.LND.ARBL.ZS,12.3757284881728
Uruguay,URY,1965,Arable land (% of land area),AG.LND.ARBL.ZS,12.701405553651
Uruguay,URY,1964,Arable land (% of land area),AG.LND.ARBL.ZS,13.0327962518569
Uruguay,URY,1963,Arable land (% of land area),AG.LND.ARBL.ZS,13.3584733173352
Uruguay,URY,1962,Arable land (% of land area),AG.LND.ARBL.ZS,13.6898640155411
Uruguay,URY,1961,Arable land (% of land area),AG.LND.ARBL.ZS,14.021254713747
Uruguay,URY,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1020.93480164
Uruguay,URY,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1025.8051163
Uruguay,URY,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1034.6143206
Uruguay,URY,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.584311391843742
Uruguay,URY,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.58709881796789
Uruguay,URY,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.59214058794184
Uruguay,URY,2015,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,51.7657113544
Uruguay,URY,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,46.8953966982
Uruguay,URY,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,38.086192398
Uruguay,URY,2015,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0296270582633509
Uruguay,URY,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0268396321408058
Uruguay,URY,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0217978621694885
Uruguay,URY,2015,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.613938450107093
Uruguay,URY,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.613938450108695
Uruguay,URY,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.613938450111329
Uruguay,URY,2021,Forest area (sq. km),AG.LND.FRST.K2,20520.0
Uruguay,URY,2020,Forest area (sq. km),AG.LND.FRST.K2,20310.0
Uruguay,URY,2019,Forest area (sq. km),AG.LND.FRST.K2,20100.0
Uruguay,URY,2018,Forest area (sq. km),AG.LND.FRST.K2,19890.0
Uruguay,URY,2017,Forest area (sq. km),AG.LND.FRST.K2,19680.0
Uruguay,URY,2016,Forest area (sq. km),AG.LND.FRST.K2,19470.0
Uruguay,URY,2015,Forest area (sq. km),AG.LND.FRST.K2,19200.0
Uruguay,URY,2014,Forest area (sq. km),AG.LND.FRST.K2,18822.6
Uruguay,URY,2013,Forest area (sq. km),AG.LND.FRST.K2,18445.2
Uruguay,URY,2012,Forest area (sq. km),AG.LND.FRST.K2,18067.8
Uruguay,URY,2011,Forest area (sq. km),AG.LND.FRST.K2,17690.4
Uruguay,URY,2010,Forest area (sq. km),AG.LND.FRST.K2,17313.0
Uruguay,URY,2009,Forest area (sq. km),AG.LND.FRST.K2,16950.7
Uruguay,URY,2008,Forest area (sq. km),AG.LND.FRST.K2,16588.4
Uruguay,URY,2007,Forest area (sq. km),AG.LND.FRST.K2,16226.1
Uruguay,URY,2006,Forest area (sq. km),AG.LND.FRST.K2,15863.8
Uruguay,URY,2005,Forest area (sq. km),AG.LND.FRST.K2,15501.5
Uruguay,URY,2004,Forest area (sq. km),AG.LND.FRST.K2,15139.2
Uruguay,URY,2003,Forest area (sq. km),AG.LND.FRST.K2,14776.9
Uruguay,URY,2002,Forest area (sq. km),AG.LND.FRST.K2,14414.6
Uruguay,URY,2001,Forest area (sq. km),AG.LND.FRST.K2,14052.3
Uruguay,URY,2000,Forest area (sq. km),AG.LND.FRST.K2,13690.0
Uruguay,URY,1999,Forest area (sq. km),AG.LND.FRST.K2,13119.0
Uruguay,URY,1998,Forest area (sq. km),AG.LND.FRST.K2,12548.0
Uruguay,URY,1997,Forest area (sq. km),AG.LND.FRST.K2,11977.0
Uruguay,URY,1996,Forest area (sq. km),AG.LND.FRST.K2,11406.0
Uruguay,URY,1995,Forest area (sq. km),AG.LND.FRST.K2,10835.0
Uruguay,URY,1994,Forest area (sq. km),AG.LND.FRST.K2,10264.0
Uruguay,URY,1993,Forest area (sq. km),AG.LND.FRST.K2,9693.0
Uruguay,URY,1992,Forest area (sq. km),AG.LND.FRST.K2,9122.0
Uruguay,URY,1991,Forest area (sq. km),AG.LND.FRST.K2,8551.0
Uruguay,URY,1990,Forest area (sq. km),AG.LND.FRST.K2,7980.0
Uruguay,URY,2021,Forest area (% of land area),AG.LND.FRST.ZS,11.7243743572163
Uruguay,URY,2020,Forest area (% of land area),AG.LND.FRST.ZS,11.6043880699349
Uruguay,URY,2019,Forest area (% of land area),AG.LND.FRST.ZS,11.4844017826534
Uruguay,URY,2018,Forest area (% of land area),AG.LND.FRST.ZS,11.364415495372
Uruguay,URY,2017,Forest area (% of land area),AG.LND.FRST.ZS,11.2444292080905
Uruguay,URY,2016,Forest area (% of land area),AG.LND.FRST.ZS,11.1244429208091
Uruguay,URY,2015,Forest area (% of land area),AG.LND.FRST.ZS,10.9701748371615
Uruguay,URY,2014,Forest area (% of land area),AG.LND.FRST.ZS,10.7545423380185
Uruguay,URY,2013,Forest area (% of land area),AG.LND.FRST.ZS,10.5389098388756
Uruguay,URY,2012,Forest area (% of land area),AG.LND.FRST.ZS,10.3232773397326
Uruguay,URY,2011,Forest area (% of land area),AG.LND.FRST.ZS,10.1076448405896
Uruguay,URY,2010,Forest area (% of land area),AG.LND.FRST.ZS,9.89201234144669
Uruguay,URY,2009,Forest area (% of land area),AG.LND.FRST.ZS,9.68500742772255
Uruguay,URY,2008,Forest area (% of land area),AG.LND.FRST.ZS,9.4780025139984
Uruguay,URY,2007,Forest area (% of land area),AG.LND.FRST.ZS,9.27099760027425
Uruguay,URY,2006,Forest area (% of land area),AG.LND.FRST.ZS,9.06399268655011
Uruguay,URY,2005,Forest area (% of land area),AG.LND.FRST.ZS,8.85698777282596
Uruguay,URY,2004,Forest area (% of land area),AG.LND.FRST.ZS,8.64998285910182
Uruguay,URY,2003,Forest area (% of land area),AG.LND.FRST.ZS,8.44297794537767
Uruguay,URY,2002,Forest area (% of land area),AG.LND.FRST.ZS,8.23597303165353
Uruguay,URY,2001,Forest area (% of land area),AG.LND.FRST.ZS,8.02896811792938
Uruguay,URY,2000,Forest area (% of land area),AG.LND.FRST.ZS,7.82196320420523
Uruguay,URY,1999,Forest area (% of land area),AG.LND.FRST.ZS,7.49571477545423
Uruguay,URY,1998,Forest area (% of land area),AG.LND.FRST.ZS,7.16946634670323
Uruguay,URY,1997,Forest area (% of land area),AG.LND.FRST.ZS,6.84321791795223
Uruguay,URY,1996,Forest area (% of land area),AG.LND.FRST.ZS,6.51696948920123
Uruguay,URY,1995,Forest area (% of land area),AG.LND.FRST.ZS,6.19072106045023
Uruguay,URY,1994,Forest area (% of land area),AG.LND.FRST.ZS,5.86447263169923
Uruguay,URY,1993,Forest area (% of land area),AG.LND.FRST.ZS,5.53822420294823
Uruguay,URY,1992,Forest area (% of land area),AG.LND.FRST.ZS,5.21197577419724
Uruguay,URY,1991,Forest area (% of land area),AG.LND.FRST.ZS,4.88572734544624
Uruguay,URY,1990,Forest area (% of land area),AG.LND.FRST.ZS,4.55947891669523
Uruguay,URY,2018,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.57144065168983
Uruguay,URY,2017,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.56789403005013
Uruguay,URY,2016,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.56323386118764
Uruguay,URY,2012,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.40479033504249
Uruguay,URY,2011,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.37684152554041
Uruguay,URY,2010,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.23328483336798
Uruguay,URY,2009,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.16781422978264
Uruguay,URY,2008,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.22665939757394
Uruguay,URY,2007,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.07903780068729
Uruguay,URY,2006,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.15005103776795
Uruguay,URY,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1265.0
Uruguay,URY,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
Uruguay,URY,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1300.0
