Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Malaysia,MYS,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,85710.0
Malaysia,MYS,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,85710.0
Malaysia,MYS,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,85710.0
Malaysia,MYS,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,85699.7
Malaysia,MYS,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,80890.0
Malaysia,MYS,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,80593.0
Malaysia,MYS,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,78292.0
Malaysia,MYS,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,75306.0
Malaysia,MYS,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,73893.0
Malaysia,MYS,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,72200.0
Malaysia,MYS,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,71504.0
Malaysia,MYS,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,71072.0
Malaysia,MYS,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,70752.0
Malaysia,MYS,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,71344.1
Malaysia,MYS,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,71317.0
Malaysia,MYS,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,71162.4
Malaysia,MYS,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,70375.0
Malaysia,MYS,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,69470.0
Malaysia,MYS,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,69387.0
Malaysia,MYS,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,69471.0
Malaysia,MYS,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,69447.0
Malaysia,MYS,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,69587.0
Malaysia,MYS,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,69611.0
Malaysia,MYS,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,69660.0
Malaysia,MYS,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,69909.0
Malaysia,MYS,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,68914.0
Malaysia,MYS,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,68065.0
Malaysia,MYS,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,67945.0
Malaysia,MYS,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,67566.0
Malaysia,MYS,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,67217.0
Malaysia,MYS,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,63838.0
Malaysia,MYS,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,60734.0
Malaysia,MYS,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,57199.0
Malaysia,MYS,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,54157.5
Malaysia,MYS,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,52161.2
Malaysia,MYS,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,52054.4
Malaysia,MYS,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,51077.9
Malaysia,MYS,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,50447.9
Malaysia,MYS,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,49170.0
Malaysia,MYS,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,48391.1
Malaysia,MYS,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,47300.0
Malaysia,MYS,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,45707.4
Malaysia,MYS,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,44396.2
Malaysia,MYS,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,43541.4
Malaysia,MYS,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,42214.7
Malaysia,MYS,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,41608.9
Malaysia,MYS,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,40800.3
Malaysia,MYS,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,39587.8
Malaysia,MYS,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,38850.1
Malaysia,MYS,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,37559.4
Malaysia,MYS,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,37003.0
Malaysia,MYS,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,35716.8
Malaysia,MYS,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,35081.3
Malaysia,MYS,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,34973.4
Malaysia,MYS,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,33380.2
Malaysia,MYS,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,32758.7
Malaysia,MYS,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,31509.5
Malaysia,MYS,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,30847.4
Malaysia,MYS,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.0873535230558
Malaysia,MYS,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.0873535230558
Malaysia,MYS,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.0873535230558
Malaysia,MYS,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.0873535230558
Malaysia,MYS,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.0873535230558
Malaysia,MYS,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.0873535230558
Malaysia,MYS,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.0842185359915
Malaysia,MYS,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.6203013239994
Malaysia,MYS,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.529904124182
Malaysia,MYS,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,23.8295541013544
Malaysia,MYS,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,22.9207122203622
Malaysia,MYS,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,22.4906406939583
Malaysia,MYS,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.9753462182316
Malaysia,MYS,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.7635063156293
Malaysia,MYS,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.6320194795313
Malaysia,MYS,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.5346218231624
Malaysia,MYS,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.7148379242124
Malaysia,MYS,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.7065895601887
Malaysia,MYS,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.6595343174555
Malaysia,MYS,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.4198752092528
Malaysia,MYS,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.1444224623345
Malaysia,MYS,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.1191599452138
Malaysia,MYS,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.1447268300107
Malaysia,MYS,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.137422005783
Malaysia,MYS,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.1800334804444
Malaysia,MYS,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.187338304672
Malaysia,MYS,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.2022523208035
Malaysia,MYS,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,21.2780398721656
Malaysia,MYS,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.9751940343935
Malaysia,MYS,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.7167858773398
Malaysia,MYS,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.6802617562015
Malaysia,MYS,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.5649064069396
Malaysia,MYS,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.4586820879623
Malaysia,MYS,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,19.430223710242
Malaysia,MYS,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,18.4854664434637
Malaysia,MYS,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,17.4095267082636
Malaysia,MYS,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,16.4837924212449
Malaysia,MYS,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,15.876183229341
Malaysia,MYS,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,15.8436767615279
Malaysia,MYS,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,15.5464617257647
Malaysia,MYS,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,15.3547100897885
Malaysia,MYS,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,14.9657586364328
Malaysia,MYS,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,14.7286866534774
Malaysia,MYS,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,14.3965910820271
Malaysia,MYS,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,13.9118551209862
Malaysia,MYS,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,13.5127682240146
Malaysia,MYS,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,13.2525947344392
Malaysia,MYS,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,12.8487901384873
Malaysia,MYS,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,12.6644042002739
Malaysia,MYS,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,12.4182924973368
Malaysia,MYS,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,12.0492466900015
Malaysia,MYS,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.8247146553036
Malaysia,MYS,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.4318672956932
Malaysia,MYS,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.2625171206818
Malaysia,MYS,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,10.8710394156141
Malaysia,MYS,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,10.677613757419
Malaysia,MYS,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,10.6447724851621
Malaysia,MYS,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,10.1598539035154
Malaysia,MYS,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,9.97068939278649
Malaysia,MYS,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,9.59047329173642
Malaysia,MYS,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,9.38895145335565
Malaysia,MYS,2021,Arable land (% of land area),AG.LND.ARBL.ZS,2.51407700502207
Malaysia,MYS,2020,Arable land (% of land area),AG.LND.ARBL.ZS,2.51407700502207
Malaysia,MYS,2019,Arable land (% of land area),AG.LND.ARBL.ZS,2.51407700502207
Malaysia,MYS,2018,Arable land (% of land area),AG.LND.ARBL.ZS,2.51407700502207
Malaysia,MYS,2017,Arable land (% of land area),AG.LND.ARBL.ZS,2.51407700502207
Malaysia,MYS,2016,Arable land (% of land area),AG.LND.ARBL.ZS,2.51407700502207
Malaysia,MYS,2015,Arable land (% of land area),AG.LND.ARBL.ZS,2.51197686805661
Malaysia,MYS,2014,Arable land (% of land area),AG.LND.ARBL.ZS,2.44711611626845
Malaysia,MYS,2013,Arable land (% of land area),AG.LND.ARBL.ZS,2.44315933647847
Malaysia,MYS,2012,Arable land (% of land area),AG.LND.ARBL.ZS,2.64312889971085
Malaysia,MYS,2011,Arable land (% of land area),AG.LND.ARBL.ZS,2.63460660477857
Malaysia,MYS,2010,Arable land (% of land area),AG.LND.ARBL.ZS,2.60021305737331
Malaysia,MYS,2009,Arable land (% of land area),AG.LND.ARBL.ZS,2.5719068634911
Malaysia,MYS,2008,Arable land (% of land area),AG.LND.ARBL.ZS,2.64921625323391
Malaysia,MYS,2007,Arable land (% of land area),AG.LND.ARBL.ZS,2.5177294171359
Malaysia,MYS,2006,Arable land (% of land area),AG.LND.ARBL.ZS,2.70948105311216
Malaysia,MYS,2005,Arable land (% of land area),AG.LND.ARBL.ZS,2.88969715416223
Malaysia,MYS,2004,Arable land (% of land area),AG.LND.ARBL.ZS,2.88144879013849
Malaysia,MYS,2003,Arable land (% of land area),AG.LND.ARBL.ZS,2.88004869882818
Malaysia,MYS,2002,Arable land (% of land area),AG.LND.ARBL.ZS,2.94475726677827
Malaysia,MYS,2001,Arable land (% of land area),AG.LND.ARBL.ZS,2.66930451985999
Malaysia,MYS,2000,Arable land (% of land area),AG.LND.ARBL.ZS,2.64404200273931
Malaysia,MYS,1999,Arable land (% of land area),AG.LND.ARBL.ZS,2.66960888753614
Malaysia,MYS,1998,Arable land (% of land area),AG.LND.ARBL.ZS,2.66230406330848
Malaysia,MYS,1997,Arable land (% of land area),AG.LND.ARBL.ZS,2.70491553796987
Malaysia,MYS,1996,Arable land (% of land area),AG.LND.ARBL.ZS,2.71526403895906
Malaysia,MYS,1995,Arable land (% of land area),AG.LND.ARBL.ZS,2.74235276213666
Malaysia,MYS,1994,Arable land (% of land area),AG.LND.ARBL.ZS,2.82422766702176
Malaysia,MYS,1993,Arable land (% of land area),AG.LND.ARBL.ZS,2.78618170750266
Malaysia,MYS,1992,Arable land (% of land area),AG.LND.ARBL.ZS,2.81996651955562
Malaysia,MYS,1991,Arable land (% of land area),AG.LND.ARBL.ZS,2.8504032871709
Malaysia,MYS,1990,Arable land (% of land area),AG.LND.ARBL.ZS,2.83244559427789
Malaysia,MYS,1989,Arable land (% of land area),AG.LND.ARBL.ZS,2.7627453964389
Malaysia,MYS,1988,Arable land (% of land area),AG.LND.ARBL.ZS,2.77522447116116
Malaysia,MYS,1987,Arable land (% of land area),AG.LND.ARBL.ZS,2.74357023284127
Malaysia,MYS,1986,Arable land (% of land area),AG.LND.ARBL.ZS,2.72378633389134
Malaysia,MYS,1985,Arable land (% of land area),AG.LND.ARBL.ZS,2.88464465073809
Malaysia,MYS,1984,Arable land (% of land area),AG.LND.ARBL.ZS,2.89490184142444
Malaysia,MYS,1983,Arable land (% of land area),AG.LND.ARBL.ZS,3.01457921168772
Malaysia,MYS,1982,Arable land (% of land area),AG.LND.ARBL.ZS,3.02781920560037
Malaysia,MYS,1981,Arable land (% of land area),AG.LND.ARBL.ZS,3.14652259929995
Malaysia,MYS,1980,Arable land (% of land area),AG.LND.ARBL.ZS,3.22021001369655
Malaysia,MYS,1979,Arable land (% of land area),AG.LND.ARBL.ZS,3.29359306041698
Malaysia,MYS,1978,Arable land (% of land area),AG.LND.ARBL.ZS,3.27195251864252
Malaysia,MYS,1977,Arable land (% of land area),AG.LND.ARBL.ZS,3.24985542535383
Malaysia,MYS,1976,Arable land (% of land area),AG.LND.ARBL.ZS,3.16122355805813
Malaysia,MYS,1975,Arable land (% of land area),AG.LND.ARBL.ZS,3.21150509815858
Malaysia,MYS,1974,Arable land (% of land area),AG.LND.ARBL.ZS,3.05728199665196
Malaysia,MYS,1973,Arable land (% of land area),AG.LND.ARBL.ZS,3.0920407852686
Malaysia,MYS,1972,Arable land (% of land area),AG.LND.ARBL.ZS,3.06507380916147
Malaysia,MYS,1971,Arable land (% of land area),AG.LND.ARBL.ZS,2.9456094962715
Malaysia,MYS,1970,Arable land (% of land area),AG.LND.ARBL.ZS,2.89456703698067
Malaysia,MYS,1969,Arable land (% of land area),AG.LND.ARBL.ZS,2.64477248516208
Malaysia,MYS,1968,Arable land (% of land area),AG.LND.ARBL.ZS,2.63369350175011
Malaysia,MYS,1967,Arable land (% of land area),AG.LND.ARBL.ZS,2.40048698828184
Malaysia,MYS,1966,Arable land (% of land area),AG.LND.ARBL.ZS,2.3653325216862
Malaysia,MYS,1965,Arable land (% of land area),AG.LND.ARBL.ZS,2.35379698676001
Malaysia,MYS,1964,Arable land (% of land area),AG.LND.ARBL.ZS,2.46848272713438
Malaysia,MYS,1963,Arable land (% of land area),AG.LND.ARBL.ZS,2.43758940800487
Malaysia,MYS,1962,Arable land (% of land area),AG.LND.ARBL.ZS,2.36782833663065
Malaysia,MYS,1961,Arable land (% of land area),AG.LND.ARBL.ZS,2.29718459899559
Malaysia,MYS,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,20980.5969639
Malaysia,MYS,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,21355.7636147
Malaysia,MYS,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,21720.3901941
Malaysia,MYS,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,6.36517881131312
Malaysia,MYS,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,6.47899839522302
Malaysia,MYS,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,6.5896202894105
Malaysia,MYS,2015,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,1730.753545104
Malaysia,MYS,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,1355.586894293
Malaysia,MYS,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,990.960314949
Malaysia,MYS,2015,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.52508304753466
Malaysia,MYS,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.411263463633027
Malaysia,MYS,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.30064156946694
Malaysia,MYS,2015,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,6.89026185884778
Malaysia,MYS,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,6.89026185885604
Malaysia,MYS,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,6.89026185887744
Malaysia,MYS,2021,Forest area (sq. km),AG.LND.FRST.K2,190638.9
Malaysia,MYS,2020,Forest area (sq. km),AG.LND.FRST.K2,191140.4
Malaysia,MYS,2019,Forest area (sq. km),AG.LND.FRST.K2,191641.9
Malaysia,MYS,2018,Forest area (sq. km),AG.LND.FRST.K2,192143.4
Malaysia,MYS,2017,Forest area (sq. km),AG.LND.FRST.K2,192644.9
Malaysia,MYS,2016,Forest area (sq. km),AG.LND.FRST.K2,193146.4
Malaysia,MYS,2015,Forest area (sq. km),AG.LND.FRST.K2,194642.2
Malaysia,MYS,2014,Forest area (sq. km),AG.LND.FRST.K2,193609.06
Malaysia,MYS,2013,Forest area (sq. km),AG.LND.FRST.K2,192575.92
Malaysia,MYS,2012,Forest area (sq. km),AG.LND.FRST.K2,191542.78
Malaysia,MYS,2011,Forest area (sq. km),AG.LND.FRST.K2,190509.64
Malaysia,MYS,2010,Forest area (sq. km),AG.LND.FRST.K2,189476.5
Malaysia,MYS,2009,Forest area (sq. km),AG.LND.FRST.K2,190220.2
Malaysia,MYS,2008,Forest area (sq. km),AG.LND.FRST.K2,190963.9
Malaysia,MYS,2007,Forest area (sq. km),AG.LND.FRST.K2,191707.6
Malaysia,MYS,2006,Forest area (sq. km),AG.LND.FRST.K2,192451.3
Malaysia,MYS,2005,Forest area (sq. km),AG.LND.FRST.K2,193195.0
Malaysia,MYS,2004,Forest area (sq. km),AG.LND.FRST.K2,193938.7
Malaysia,MYS,2003,Forest area (sq. km),AG.LND.FRST.K2,194682.4
Malaysia,MYS,2002,Forest area (sq. km),AG.LND.FRST.K2,195426.1
Malaysia,MYS,2001,Forest area (sq. km),AG.LND.FRST.K2,196169.8
Malaysia,MYS,2000,Forest area (sq. km),AG.LND.FRST.K2,196913.5
Malaysia,MYS,1999,Forest area (sq. km),AG.LND.FRST.K2,197840.65
Malaysia,MYS,1998,Forest area (sq. km),AG.LND.FRST.K2,198767.8
Malaysia,MYS,1997,Forest area (sq. km),AG.LND.FRST.K2,199694.95
Malaysia,MYS,1996,Forest area (sq. km),AG.LND.FRST.K2,200622.1
Malaysia,MYS,1995,Forest area (sq. km),AG.LND.FRST.K2,201549.25
Malaysia,MYS,1994,Forest area (sq. km),AG.LND.FRST.K2,202476.4
Malaysia,MYS,1993,Forest area (sq. km),AG.LND.FRST.K2,203403.55
Malaysia,MYS,1992,Forest area (sq. km),AG.LND.FRST.K2,204330.7
Malaysia,MYS,1991,Forest area (sq. km),AG.LND.FRST.K2,205257.85
Malaysia,MYS,1990,Forest area (sq. km),AG.LND.FRST.K2,206185.0
Malaysia,MYS,2021,Forest area (% of land area),AG.LND.FRST.ZS,58.0243189773246
Malaysia,MYS,2020,Forest area (% of land area),AG.LND.FRST.ZS,58.1769593669152
Malaysia,MYS,2019,Forest area (% of land area),AG.LND.FRST.ZS,58.3295997565059
Malaysia,MYS,2018,Forest area (% of land area),AG.LND.FRST.ZS,58.4822401460965
Malaysia,MYS,2017,Forest area (% of land area),AG.LND.FRST.ZS,58.6348805356871
Malaysia,MYS,2016,Forest area (% of land area),AG.LND.FRST.ZS,58.7875209252777
Malaysia,MYS,2015,Forest area (% of land area),AG.LND.FRST.ZS,59.2427940952671
Malaysia,MYS,2014,Forest area (% of land area),AG.LND.FRST.ZS,58.9283396743266
Malaysia,MYS,2013,Forest area (% of land area),AG.LND.FRST.ZS,58.6138852533861
Malaysia,MYS,2012,Forest area (% of land area),AG.LND.FRST.ZS,58.2994308324456
Malaysia,MYS,2011,Forest area (% of land area),AG.LND.FRST.ZS,57.9849764115051
Malaysia,MYS,2010,Forest area (% of land area),AG.LND.FRST.ZS,57.6705219905646
Malaysia,MYS,2009,Forest area (% of land area),AG.LND.FRST.ZS,57.8968802313194
Malaysia,MYS,2008,Forest area (% of land area),AG.LND.FRST.ZS,58.1232384720743
Malaysia,MYS,2007,Forest area (% of land area),AG.LND.FRST.ZS,58.3495967128291
Malaysia,MYS,2006,Forest area (% of land area),AG.LND.FRST.ZS,58.5759549535839
Malaysia,MYS,2005,Forest area (% of land area),AG.LND.FRST.ZS,58.8023131943388
Malaysia,MYS,2004,Forest area (% of land area),AG.LND.FRST.ZS,59.0286714350936
Malaysia,MYS,2003,Forest area (% of land area),AG.LND.FRST.ZS,59.2550296758484
Malaysia,MYS,2002,Forest area (% of land area),AG.LND.FRST.ZS,59.4813879166033
Malaysia,MYS,2001,Forest area (% of land area),AG.LND.FRST.ZS,59.7077461573581
Malaysia,MYS,2000,Forest area (% of land area),AG.LND.FRST.ZS,59.9341043981129
Malaysia,MYS,1999,Forest area (% of land area),AG.LND.FRST.ZS,60.216298889058
Malaysia,MYS,1998,Forest area (% of land area),AG.LND.FRST.ZS,60.498493380003
Malaysia,MYS,1997,Forest area (% of land area),AG.LND.FRST.ZS,60.7806878709481
Malaysia,MYS,1996,Forest area (% of land area),AG.LND.FRST.ZS,61.0628823618932
Malaysia,MYS,1995,Forest area (% of land area),AG.LND.FRST.ZS,61.3450768528382
Malaysia,MYS,1994,Forest area (% of land area),AG.LND.FRST.ZS,61.6272713437833
Malaysia,MYS,1993,Forest area (% of land area),AG.LND.FRST.ZS,61.9094658347284
Malaysia,MYS,1992,Forest area (% of land area),AG.LND.FRST.ZS,62.1916603256734
Malaysia,MYS,1991,Forest area (% of land area),AG.LND.FRST.ZS,62.4738548166185
Malaysia,MYS,1990,Forest area (% of land area),AG.LND.FRST.ZS,62.7560493075635
Malaysia,MYS,2021,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.15692451289231
Malaysia,MYS,2020,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.15692451289231
Malaysia,MYS,2019,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.15692451289231
Malaysia,MYS,2018,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.15692451289231
Malaysia,MYS,2017,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.15692451289231
Malaysia,MYS,2016,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.15692451289231
Malaysia,MYS,2015,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.15754430878988
Malaysia,MYS,2014,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.47657312399555
Malaysia,MYS,2013,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.5091633268398
Malaysia,MYS,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
Malaysia,MYS,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2875.0
